work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
cec-sandwich-v2, 10, 200, 25, 10, 483.72, 9.80584483, 37, 5.34863300000001, 68614
base-cec-sandwich-v2, 10, 200, 25, 10, 353.76, 7.11934694, , 0, 
base-cec-sandwich-v2, 5, 400, 10, 10, 344.94, 7.12534975, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 493.43, 9.84871111, 26, 0.194618000000006, 97258
base-cec-sandwich-v2, 5, 400, 10, 10, 334.79, 7.09954857, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 469.91, 9.78854334, 20, 0.181876000000003, 74906
base-cec-sandwich-v2, 5, 400, 10, 10, 354.91, 7.10850212, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 469.90, 9.81047809, 16, 0.406028000000006, 59923
base-cec-sandwich-v2, 5, 400, 10, 10, 352.64, 7.13813260, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 462.66, 9.80367514, 14, 0.199905000000001, 52689
base-cec-sandwich-v2, 5, 400, 10, 10, 341.53, 7.10225181, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 464.70, 9.78993054, 19, 0.118986000000007, 71255
base-cec-sandwich-v2, 5, 400, 10, 10, 349.79, 7.15780876, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 475.45, 9.81506648, 21, 0.0635340000000042, 78588
base-cec-sandwich-v2, 5, 400, 10, 10, 341.05, 7.12517679, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 489.23, 9.83249007, 22, 0.220439999999996, 82170
base-cec-sandwich-v2, 5, 400, 10, 10, 340.63, 7.11696685, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 479.51, 9.83919291, 21, 0.0422669999999954, 78441
base-cec-sandwich-v2, 5, 400, 10, 10, 339.48, 7.09348030, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 472.18, 9.82244268, 20, 0.0452590000000015, 74800
base-cec-sandwich-v2, 5, 400, 10, 10, 349.81, 7.13349721, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 464.49, 9.78154420, 21, 0.130282000000008, 78714
base-cec-sandwich-v2, 5, 400, 10, 10, 348.26, 7.11619449, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 484.48, 9.78694839, 18, 0.126981000000001, 67460
base-cec-sandwich-v2, 5, 400, 10, 10, 354.55, 7.12881609, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 461.48, 9.79220348, 15, 0.130013000000005, 56529
base-cec-sandwich-v2, 5, 400, 10, 10, 338.70, 7.09815043, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 473.65, 9.80798873, 21, 0.167912999999999, 78534
base-cec-sandwich-v2, 5, 400, 10, 10, 341.77, 7.10856856, , 0, 
cec-sandwich-v2, 5, 400, 10, 10, 473.56, 9.83380189, 22, 0.198177999999999, 82326
