work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
base-gradient-descent-1, 10, 400, 25, 10, 193.52, 4.19382966, , 0, , 32.5, 30.134.5, 30.1
gradient-descent-1, 10, 400, 25, 10, 352.79, 7.70837705, 44, 17.286517, 144150, 38.1, 30.530.6, 29.6
base-gradient-descent-1, 10, 400, 25, 10, 190.83, 4.18271246, , 0, , 30.8, 30.132.8, 30.5
gradient-descent-1, 10, 400, 25, 10, 359.70, 7.77815146, 40, 15.056674, 130091, 34.0, 31.032.0, 30.1
base-gradient-descent-1, 10, 400, 25, 10, 189.29, 4.15552308, , 0, , 32.5, 30.932.8, 31.0
gradient-descent-1, 10, 400, 25, 10, 359.97, 7.76954711, 50, 9.409054, 164363, 32.0, 31.032.5, 30.5
base-gradient-descent-1, 10, 400, 25, 10, 191.56, 4.16184425, , 0, , 32.0, 30.632.0, 31.0
gradient-descent-1, 10, 400, 25, 10, 351.04, 7.76844734, 87, 8.27856800000001, 281790, 32.0, 31.032.5, 31.0
base-gradient-descent-1, 10, 400, 25, 10, 191.97, 4.18348026, , 0, , 31.8, 31.039.6, 30.1
gradient-descent-1, 10, 400, 25, 10, 318.15, 6.97150261, 40, 16.409248, 130701, 32.5, 31.034.2, 30.5
base-gradient-descent-1, 10, 400, 25, 10, 191.54, 4.19287659, , 0, , 31.5, 30.533.0, 31.0
gradient-descent-1, 10, 400, 25, 10, 315.98, 6.96763719, 59, 10.282082, 192242, 35.2, 31.132.0, 31.0
base-gradient-descent-1, 10, 400, 25, 10, 185.84, 4.16256217, , 0, , 32.0, 30.532.5, 30.1
gradient-descent-1, 10, 400, 25, 10, 350.85, 7.76042714, 54, 10.416957, 175670, 31.5, 30.534.0, 31.2
base-gradient-descent-1, 10, 400, 25, 10, 191.73, 4.16223819, , 0, , 31.5, 30.532.2, 30.5
gradient-descent-1, 10, 400, 25, 10, 356.31, 7.72167586, 43, 14.717541, 140667, 34.8, 31.030.8, 30.1
base-gradient-descent-1, 10, 400, 25, 10, 201.67, 4.27393994, , 0, , 31.2, 31.530.6, 33.0
gradient-descent-1, 10, 400, 25, 10, 375.66, 7.94027777, 28, 7.574882, 92502, 32.0, 33.430.1, 32.0
base-gradient-descent-1, 10, 400, 25, 10, 203.95, 4.28766612, , 0, , 30.0, 32.031.5, 33.4
gradient-descent-1, 10, 400, 25, 10, 374.14, 7.97715195, 59, 6.15437300000001, 191565, 31.1, 32.531.5, 33.0
base-gradient-descent-1, 10, 400, 25, 10, 194.60, 4.25254841, , 0, , 30.6, 32.030.6, 32.5
gradient-descent-1, 10, 400, 25, 10, 372.22, 7.88747165, 57, 3.715529, 185862, 31.1, 32.031.8, 33.0
base-gradient-descent-1, 10, 400, 25, 10, 202.23, 4.26710083, , 0, , 30.6, 33.030.1, 33.0
gradient-descent-1, 10, 400, 25, 10, 376.36, 7.91546149, 39, 15.382264, 127448, 31.1, 33.031.0, 32.0
base-gradient-descent-1, 10, 400, 25, 10, 199.88, 4.27436780, , 0, , 30.5, 32.030.6, 33.4
gradient-descent-1, 10, 400, 25, 10, 342.04, 7.15800510, 62, 10.022151, 202601, 31.1, 32.534.5, 33.0
base-gradient-descent-1, 10, 400, 25, 10, 200.03, 4.27282349, , 0, , 31.5, 32.530.6, 33.0
gradient-descent-1, 10, 400, 25, 10, 389.13, 8.00422042, 41, 14.416621, 134245, 31.5, 32.530.1, 31.0
