work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
ola-mixed-inverted, 5, 200, 25, 10, 475.46, 9.15283166, 37, 0.0961419999999862, 68738
base-ola-mixed-inverted, 5, 200, 25, 10, 340.38, 6.68897379, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 504.05, 9.33259316, 68, 0.269467999999961, 126339
base-ola-mixed-inverted, 5, 200, 25, 10, 398.26, 6.79665676, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 474.91, 9.25693084, 52, 0.251734999999996, 96641
base-ola-mixed-inverted, 5, 200, 25, 10, 388.56, 6.91055250, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 451.96, 9.00844522, 31, 0.166155000000003, 57902
base-ola-mixed-inverted, 5, 200, 25, 10, 407.91, 6.87933442, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 597.63, 9.71531458, 54, 0.386369000000002, 100414
base-ola-mixed-inverted, 5, 200, 25, 10, 385.75, 6.91962183, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 525.66, 9.45490924, 51, 0.156515000000013, 94535
base-ola-mixed-inverted, 5, 200, 25, 10, 396.87, 6.91269840, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 523.70, 9.36665106, 62, 0.120559000000014, 115425
base-ola-mixed-inverted, 5, 200, 25, 10, 354.96, 6.83011795, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 479.94, 9.22005404, 72, 0.15134599999999, 133218
base-ola-mixed-inverted, 5, 200, 25, 10, 375.50, 6.66215723, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 549.36, 9.56928657, 30, 0.21958699999999, 56062
base-ola-mixed-inverted, 5, 200, 25, 10, 333.54, 6.67105082, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 460.34, 9.10228181, 71, 0.213341000000014, 131933
base-ola-mixed-inverted, 5, 200, 25, 10, 363.03, 6.73744374, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 506.49, 9.25451250, 35, 0.279450999999995, 64970
base-ola-mixed-inverted, 5, 200, 25, 10, 353.65, 6.75234731, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 524.11, 9.49477518, 46, 0.291468000000009, 85539
base-ola-mixed-inverted, 5, 200, 25, 10, 345.07, 6.58788350, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 513.42, 9.36345816, 48, 0.242418999999984, 89175
base-ola-mixed-inverted, 5, 200, 25, 10, 372.44, 6.87477919, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 562.07, 9.49361777, 49, 0.196582999999976, 91001
base-ola-mixed-inverted, 5, 200, 25, 10, 402.37, 6.96851364, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 516.72, 9.29443656, 46, 0.0949880000000007, 85319
base-ola-mixed-inverted, 3, 400, 10, 10, 412.87, 6.99094514, , 0, 
