work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
cec-initial, 5, 400, 10, 10, 548.77, 9.44806197, 20, 0.20767699999999, 74946
base-cec-initial, 5, 400, 10, 10, 401.75, 6.93227014, , 0, 
cec-initial, 5, 400, 10, 10, 579.67, 9.57493178, 27, 0.128513999999996, 100828
base-cec-initial, 5, 400, 10, 10, 446.07, 7.16189052, , 0, 
cec-initial, 5, 400, 10, 10, 549.50, 9.41306151, 14, 0.149282999999969, 52713
base-cec-initial, 5, 400, 10, 10, 435.91, 7.14056181, , 0, 
cec-initial, 5, 400, 10, 10, 569.06, 9.53558671, 17, 0.139561000000015, 63877
base-cec-initial, 5, 400, 10, 10, 409.33, 6.94261207, , 0, 
cec-initial, 5, 400, 10, 10, 453.11, 9.04351175, 25, 0.320860999999979, 93500
base-cec-initial, 5, 400, 10, 10, 323.36, 6.58602923, , 0, 
cec-initial, 5, 400, 10, 10, 452.90, 9.03741204, 25, 0.204801999999972, 93571
base-cec-initial, 5, 400, 10, 10, 349.30, 6.69541797, , 0, 
cec-initial, 5, 400, 10, 10, 582.77, 9.66192511, 15, 0.184022999999968, 56431
base-cec-initial, 5, 400, 10, 10, 336.67, 6.69126861, , 0, 
cec-initial, 5, 400, 10, 10, 498.73, 9.19977953, 31, 0.179325000000006, 115313
base-cec-initial, 5, 400, 25, 10, 354.98, 6.73197190, , 0, 
cec-initial, 5, 400, 25, 10, 473.25, 9.17194008, 38, 0.0764289999999619, 141222
base-cec-initial, 5, 400, 25, 10, 356.21, 6.77134538, , 0, 
cec-initial, 5, 400, 25, 10, 532.87, 9.41252162, 35, 0.0907490000000166, 130164
base-cec-initial, 5, 400, 25, 10, 338.64, 6.64691444, , 0, 
cec-initial, 5, 400, 25, 10, 491.74, 9.15274875, 41, 0.111621000000014, 152514
base-cec-initial, 5, 400, 25, 10, 366.84, 6.78102727, , 0, 
cec-initial, 5, 400, 25, 10, 521.26, 9.32219812, 67, 0.131215999999995, 248557
base-cec-initial, 5, 400, 25, 10, 348.18, 6.68898237, , 0, 
cec-initial, 5, 400, 25, 10, 516.73, 9.35767981, 83, 0.165896999999973, 307791
base-cec-initial, 5, 400, 25, 10, 434.99, 7.08746810, , 0, 
cec-initial, 5, 400, 25, 10, 600.38, 9.57896770, 50, 0.127408000000003, 185921
base-cec-initial, 5, 400, 25, 10, 398.76, 6.84884709, , 0, 
cec-initial, 5, 400, 25, 10, 532.61, 9.34467411, 52, 0.0973020000000133, 193039
base-cec-initial, 5, 400, 25, 10, 432.25, 7.05772382, , 0, 
cec-initial, 5, 400, 25, 10, 562.02, 9.49632702, 34, 0.140878999999984, 126760
base-cec-initial, 5, 400, 25, 10, 414.17, 6.97289762, , 0, 
cec-initial, 5, 400, 25, 10, 620.93, 9.80389326, 34, 0.258606999999984, 126633
base-cec-initial, 5, 400, 25, 10, 451.28, 7.13561612, , 0, 
cec-initial, 5, 400, 25, 10, 616.26, 9.78021939, 57, 0.152495999999985, 211873
base-cec-initial, 5, 400, 25, 10, 450.54, 7.19583631, , 0, 
cec-initial, 5, 400, 25, 10, 576.01, 9.65798049, 82, 0.149414999999976, 304285
base-cec-initial, 5, 400, 25, 10, 355.52, 6.70496326, , 0, 
cec-initial, 5, 400, 25, 10, 483.42, 9.26357959, 34, 0.0399539999999661, 126596
base-cec-initial, 5, 400, 25, 10, 320.82, 6.59724103, , 0, 
cec-initial, 5, 400, 25, 10, 484.93, 9.17783208, 52, 0.234922999999981, 193257
base-cec-initial, 5, 400, 25, 10, 339.94, 6.66684177, , 0, 
